Stock Name,timestamp,Actual Close,Predicted Close
Amgen Inc,7/18/2019,179.54,175.6856232
Amgen Inc,7/19/2019,178.39,174.9364471
Amgen Inc,7/22/2019,175.89,174.4757996
Amgen Inc,7/23/2019,176.01,174.2749481
Amgen Inc,7/24/2019,175.77,174.3015442
Amgen Inc,7/25/2019,174.11,174.4447784
Amgen Inc,7/26/2019,175.34,174.6621246
Amgen Inc,7/29/2019,176.08,174.97789
Amgen Inc,7/30/2019,176.45,175.3403625
Amgen Inc,7/31/2019,186.58,175.8112946
Amgen Inc,8/1/2019,186,176.575592
Amgen Inc,8/2/2019,187.22,177.7106018
Amgen Inc,8/5/2019,181.5,179.1715546
Amgen Inc,8/6/2019,184.46,180.9459229
Amgen Inc,8/7/2019,183.54,182.6846161
Amgen Inc,8/8/2019,185.23,184.0156555
Amgen Inc,8/9/2019,196.25,184.6554413
Amgen Inc,8/12/2019,205.78,184.6450806
Amgen Inc,8/13/2019,206.12,184.2042084
Amgen Inc,8/14/2019,198.87,183.7157898
Amgen Inc,8/15/2019,199.31,183.4384613
Amgen Inc,8/16/2019,204.02,183.5804443
Amgen Inc,8/19/2019,206,183.9547272
Amgen Inc,8/20/2019,203.17,184.0951538
Amgen Inc,8/21/2019,203.94,183.7510986
Amgen Inc,8/22/2019,203.42,183.017807
Amgen Inc,8/23/2019,199.08,181.8635101
Amgen Inc,8/26/2019,205.41,180.2584534
Amgen Inc,8/27/2019,206.49,178.4659119
Amgen Inc,8/28/2019,207.52,176.8752594
Amgen Inc,8/29/2019,206.98,201.2776794
Amgen Inc,8/30/2019,208.62,199.7259369
Amgen Inc,9/3/2019,205.52,195.4414825
Amgen Inc,9/4/2019,206.32,189.8230896
Amgen Inc,9/5/2019,207.65,184.3413239
Amgen Inc,9/6/2019,207.73,179.8973846
Amgen Inc,9/9/2019,202.34,176.7908173
Amgen Inc,9/10/2019,196.87,175.1216431
Amgen Inc,9/11/2019,195.84,174.7920227
Amgen Inc,9/12/2019,194,175.5194092
Amgen Inc,9/13/2019,195.47,177.6455536
Amgen Inc,9/16/2019,194.08,180.924942
Amgen Inc,9/17/2019,196.72,184.740097
Amgen Inc,9/18/2019,195.04,187.7298889
Amgen Inc,9/19/2019,195.65,189.4380341
Amgen Inc,9/20/2019,196.94,189.8390045
Amgen Inc,9/23/2019,197.76,189.4084015
Amgen Inc,9/24/2019,196.55,189.6111145
Amgen Inc,9/25/2019,196.06,191.8670349
Amgen Inc,9/26/2019,195.38,196.0718384
Amgen Inc,9/27/2019,194.94,200.1127777
Amgen Inc,9/30/2019,193.51,202.539032
Amgen Inc,10/1/2019,193.19,203.613327
Amgen Inc,10/2/2019,189.21,204.0263672
Amgen Inc,10/3/2019,192.62,203.8040161
Amgen Inc,10/4/2019,195.59,203.2050781
Amgen Inc,10/7/2019,197.17,202.4304352
Amgen Inc,10/8/2019,196.08,201.1908112
Amgen Inc,10/9/2019,196.69,200.3961182
Amgen Inc,10/10/2019,198.68,200.5146484
Amgen Inc,10/11/2019,200.8,193.4633331
Amgen Inc,10/14/2019,202.89,195.3878021
Amgen Inc,10/15/2019,204.66,198.0809174
Amgen Inc,10/16/2019,203.21,200.6977234
Amgen Inc,10/17/2019,203.56,202.6035767
Amgen Inc,10/18/2019,202.72,203.6801605
Amgen Inc,10/21/2019,202.93,204.0322876
Amgen Inc,10/22/2019,204.83,203.3119812
Amgen Inc,10/23/2019,203.32,201.2425232
Amgen Inc,10/24/2019,203.06,198.3037415
Amgen Inc,10/25/2019,203.05,195.1211548
Amgen Inc,10/28/2019,205.01,192.4390869
Amgen Inc,10/29/2019,208.99,190.5543976
Amgen Inc,10/30/2019,210.88,189.7523346
Amgen Inc,10/31/2019,213.25,189.8298187
Amgen Inc,11/1/2019,217.95,190.5076904
Amgen Inc,11/4/2019,214.41,191.5798492
Amgen Inc,11/5/2019,215.08,192.8578186
Amgen Inc,11/6/2019,216.4,193.9944153
Amgen Inc,11/7/2019,217.99,194.7250824
Amgen Inc,11/8/2019,221.11,194.931015
Amgen Inc,11/11/2019,220.7,194.6602936
Amgen Inc,11/12/2019,221.31,193.9704895
Amgen Inc,11/13/2019,219.67,193.0311127
Amgen Inc,11/14/2019,218.5,191.7314758
Amgen Inc,11/15/2019,220.86,190.5043488
Amgen Inc,11/18/2019,220.67,189.8890381
Amgen Inc,11/19/2019,224.5,190.1460724
Amgen Inc,11/20/2019,225.51,191.0175476
Amgen Inc,11/21/2019,226.48,192.1557159
